CSV-Export;Version: 1.01;Separator: Semicolon

;SENS0700;SENS0700;SENS0700;SENS0700;SENS0700;SENS0700;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4642;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42;WRTP4Q42
09:35;0;161;2950.85;13.55;13.58;2.27;3.34;396.42;1325;1.22;1.22;0.84;0.01;0;1.14;482.4;551.18;1.14;0;10094.17;49.99;226.65;226.68;229.22;1;1;2;1;1413.34;1448.55;221;0;2;0;1802.36;2;2110110185;2.28;666.79;1517.58;1.1;1.11;0.01;0.01;0.01;1.13;670.05;757.17;1.13;0;11208.93;49.99;228.06;228;229.65;1;1;2;1;1420.57;1452.31;217;0;2;0;2210.67;2;2110112072;4.57;399.54;1827.64;1.12;1.12;1.14;1.15;0.01;1.14;401.63;456.36;1.14;0;12056.56;49.99;227.78;227.66;229.77;1;1;2;1;1416.8;1456.04;247;0;2;0;2205.91;2;2110113704;2.31;668.12;1544;1.13;1.14;0;0;0.01;1.11;664.3;738.82;1.11;0;12136.72;49.99;227.97;226.56;229.88;1;1;2;1;1423.86;1455.3;216;0;2;0;2207.64;2;2110116481;2.32;669.5;1552.36;1.24;1.01;0;0;0;1.13;666.33;752.73;1.13;0;12585.95;49.99;226.98;226.82;229.75;1;1;2;1;1421.31;1452.49;221;0;2;0;2208.64;2;2110116563
09:40;0;187.08;2950.93;13.8;13.79;2.59;3.97;403.76;1603.83;1.45;1.45;1;0.01;0.01;1.39;487.29;674.08;1.39;0;10094.36;49.98;226.58;226.55;229.08;1;1;2;1;1413.42;1448.63;221;0;2;0;2202.92;2;2110110185;2.65;673.01;1781.08;1.28;1.3;0.01;0.01;0.01;1.33;671.4;892.25;1.33;0;11209.15;49.98;227.9;227.82;229.45;1;1;2;1;1420.66;1452.39;217;0;2;0;2603.75;2;2110112072;5.36;402.96;2157.58;1.31;1.3;1.33;1.34;0.01;1.37;401.55;547.5;1.36;0;12056.77;49.98;227.72;227.55;229.64;1;1;2;1;1416.88;1456.12;247;0;2;0;2618.67;2;2110113704;2.68;674.87;1805.08;1.31;1.32;0;0;0.01;1.33;676.47;899.58;1.33;0;12136.94;49.98;227.88;226.44;229.73;1;1;2;1;1423.94;1455.38;216;0;2;0;2618;2;2110116481;2.75;673.37;1852.42;1.48;1.21;0;0.01;0;1.37;671.56;917.33;1.37;0;12586.17;49.99;226.91;226.72;229.62;1;1;2;1;1421.4;1452.57;221;0;2;0;2688.58;2;2110116563
09:45;0;174.67;2951.02;13.66;13.73;2.28;3.65;398.35;1453.08;1.33;1.33;0.92;0.01;0.01;1.25;478.22;596.38;1.25;0;10094.53;49.94;226.42;226.4;228.89;1;1;2;1;1413.51;1448.72;221;0;2;0;1977.46;2;2110110185;2.39;670.1;1596.92;1.15;1.17;0.01;0.01;0.01;1.21;672.4;809.83;1.21;0;11209.34;49.93;227.76;227.69;229.29;1;1;2;1;1420.74;1452.47;217;0;2;0;2354.75;2;2110112072;4.72;404.6;1909.85;1.14;1.14;1.17;1.18;0.01;1.23;398.4;489.62;1.22;0;12056.98;49.94;227.5;227.36;229.39;1;1;2;1;1416.97;1456.21;247;0;2;0;2317.54;2;2110113704;2.41;671.76;1619.92;1.17;1.18;0;0;0.01;1.22;673.25;821.46;1.22;0;12137.14;49.94;227.7;226.28;229.5;1;1;2;1;1424.02;1455.47;216;0;2;0;2364.38;2;2110116481;2.48;673.69;1668.67;1.32;1.08;0;0;0;1.21;675.01;814.42;1.21;0;12586.36;49.93;226.75;226.57;229.39;1;1;2;1;1421.47;1452.65;221;0;2;0;2393.67;2;2110116563
09:50;0;116;2951.1;13.53;13.51;2.4;2.51;393.8;990.27;0.9;0.91;0.62;0.01;0.01;0.84;480.4;404;0.84;0;10094.64;50.07;226.19;226.22;228.84;1;1;2;1;1413.59;1448.8;221;0;2;0;1344.45;2;2110110185;1.64;654.3;1078.64;0.77;0.8;0.01;0.01;0.01;0.84;657.97;554.45;0.84;0;11209.48;50.07;227.5;227.47;229.22;1;1;2;1;1420.82;1452.55;217;0;2;0;1592.36;2;2110112072;3.27;392.81;1286.73;0.78;0.79;0.81;0.82;0.01;0.86;390.69;336;0.86;0;12057.11;50.07;227.3;227.2;229.38;1;1;2;1;1417.05;1456.29;247;0;2;0;1567;2;2110113704;1.64;654.74;1073.18;0.78;0.8;0;0;0.01;0.87;656.21;571.09;0.87;0;12137.28;50.07;227.43;226.07;229.44;1;1;2;1;1424.11;1455.55;216;0;2;0;1593.91;2;2110116481;1.8;658.71;1187.91;0.95;0.78;0;0;0;0.89;661.35;589;0.89;0;12586.5;50.07;226.23;226.11;229.08;1;1;2;1;1421.56;1452.73;221;0;2;0;1698;2;2110116563
09:55;0;66.82;2951.18;13.31;12.83;2.65;1.4;370.73;518.17;0.48;0.5;0.34;0.01;0.01;0.48;457.91;217.75;0.47;0;10094.7;49.95;227.28;227.25;229.66;1;1;2;1;1413.67;1448.89;221;0;2;0;701.92;2;2110110185;0.91;627.85;569.25;0.41;0.43;0.01;0.01;0.01;0.46;624.35;289.42;0.47;0;11209.55;49.95;228.58;228.54;230.06;1;1;2;1;1420.91;1452.64;217;0;2;0;854.67;2;2110112072;1.87;372.62;696.58;0.42;0.45;0.45;0.46;0.01;0.49;372.65;181.25;0.49;0;12057.18;49.95;228.35;228.21;230.17;1;1;2;1;1417.14;1456.38;247;0;2;0;843.33;2;2110113704;0.93;628.94;582.82;0.43;0.45;0;0;0.01;0.5;627.65;310.82;0.49;0;12137.35;49.96;228.54;227.13;230.29;1;1;2;1;1424.19;1455.63;216;0;2;0;875;2;2110116481;0.98;630.84;617.17;0.49;0.41;0;0;0;0.48;629.66;301.75;0.48;0;12586.58;49.96;227.64;227.48;230.25;1;1;2;1;1421.64;1452.82;221;0;2;0;882.67;2;2110116563
10:00;0;168.62;2951.26;13.63;12.59;1.59;3.49;379.69;1357.83;1.27;1.27;0.87;0.01;0.01;1.13;457.88;515.42;1.13;0;10094.84;49.92;227.24;227.4;229.8;1;1;2;1;1413.76;1448.97;221;0;2;0;1808.67;2;2110110185;2.4;629.63;1530.83;1.18;1.2;0.01;0.01;0.01;1.2;632.79;776.5;1.2;0;11209.73;49.92;228.56;228.69;230.21;1;1;2;1;1420.99;1452.72;217;0;2;0;2263.67;2;2110112072;4.92;379.01;1886.58;1.2;1.2;1.22;1.24;0.01;1.22;383.22;481.33;1.22;0;12057.36;49.92;228.35;228.39;230.35;1;1;2;1;1417.22;1456.46;247;0;2;0;2287.33;2;2110113704;2.34;639.28;1545.23;1.14;1.16;0;0;0.01;1.1;636.71;710.54;1.1;0;12137.53;49.91;228.51;227.27;230.38;1;1;2;1;1424.27;1455.72;216;0;2;0;2198.92;2;2110116481;2.36;625.84;1478.92;1.26;1.03;0;0;0;1.13;637.04;735.54;1.13;0;12586.75;49.91;227.52;227.52;230.23;1;1;2;1;1421.73;1452.91;221;0;2;0;2144;2;2110116563
10:05;0;326.09;2951.35;15.7;15.06;2.12;7.96;408.6;3275;2.96;2.93;2.03;0.01;0;2.47;493.37;1224.55;2.47;0;10095.19;50.02;227.97;228.2;230.34;1;1;2;1;1413.84;1449.05;221;0;2;0;4393.27;2;2110110185;5.28;687.24;3639.18;2.61;2.61;0.01;0.01;0.01;2.72;682.68;1858.55;2.72;0;11210.15;50.02;229.23;229.45;230.71;1;1;2;1;1421.07;1452.8;217;0;2;0;5419.55;2;2110112072;10.1;413.36;4210.73;2.47;2.43;2.49;2.52;0;2.62;412.01;1087.82;2.54;0;12057.78;50.02;229;229.11;230.8;1;1;2;1;1417.3;1456.54;247;0;2;0;5126.73;2;2110113704;5.17;681.5;3536;2.54;2.57;0;0;0;2.58;688.24;1785.27;2.59;0;12137.95;50.02;229.17;228.05;230.87;1;1;2;1;1424.36;1455.8;216;0;2;0;5216.91;2;2110116481;5.12;680.14;3492.8;2.8;2.26;0;0.01;0;2.55;693.44;1777.3;2.55;0;12587.14;50.03;228.21;228.3;230.76;1;1;2;1;1421.81;1452.98;221;0;2;0;5163.3;2;2110116563
10:10;0;358.91;2951.42;15.12;15.21;3.57;6.97;409.83;2853.64;2.62;2.59;1.8;0.01;0;2.12;489.78;1043.45;2.08;0;10095.5;49.87;227.34;227.56;229.64;1;1;2;1;1413.92;1449.13;221;0;2;0;3767.91;2;2110110185;4.37;694.61;3030.25;2.11;2.12;0.01;0.01;0.01;2.3;685.18;1579.58;2.27;0;11210.57;49.87;228.43;228.69;229.89;1;1;2;1;1421.16;1452.89;217;0;2;0;4518.75;2;2110112072;8.74;409.18;3567.75;2.15;2.13;2.18;2.2;0;2.24;399.64;889.17;2.24;0;12058.18;49.87;228.26;228.37;230;1;1;2;1;1417.39;1456.63;247;0;2;0;4292.83;2;2110113704;4.72;675.44;3181.91;2.33;2.36;0;0;0;2.23;698.54;1554.18;2.17;0;12138.34;49.86;228.5;227.4;230.19;1;1;2;1;1424.43;1455.88;216;0;2;0;4614.91;2;2110116481;4.46;693.91;3100.92;2.39;1.93;0;0.01;0;2.2;685.5;1503.92;2.21;0;12587.57;49.87;227.54;227.65;230.01;1;1;2;1;1421.89;1453.07;221;0;2;0;4460.92;2;2110116563
10:15;0;412.5;2951.51;15.25;15.3;4.11;9.03;403.53;3682.85;3.36;3.33;2.3;0.01;0;3.05;485.54;1491.46;3.05;0;10095.94;49.97;227.28;227.41;229.41;1;1;2;1;1414.01;1449.22;221;0;2;0;4985.69;2;2110110185;6.72;682.45;4633.25;3.33;3.33;0.01;0.01;0.01;3.28;664.6;2192.92;3.28;0;11211.09;49.98;228.59;228.77;229.92;1;1;2;1;1421.24;1452.97;217;0;2;0;6736.58;2;2110112072;13.31;412.23;5560.75;3.32;3.26;3.33;3.37;0.01;3.35;414.76;1403.92;3.34;0;12058.7;49.98;228.42;228.42;230;1;1;2;1;1417.47;1456.71;247;0;2;0;6756.08;2;2110113704;6.31;677.6;4303.42;3.13;3.15;0.01;0;0;2.81;688.55;1952.5;2.81;0;12138.8;49.96;228.33;227.17;229.85;1;1;2;1;1424.52;1455.96;216;0;2;0;6090.92;2;2110116481;6.24;666.25;4167.08;3.41;2.76;0;0.01;0.01;3.01;681.02;2062.92;3.01;0;12588.04;49.96;227.42;227.43;229.72;1;1;2;1;1421.97;1453.15;221;0;2;0;6028.08;2;2110116563
10:20;0;394.17;2951.6;15.34;16.38;3.13;7.65;411.16;3153.18;2.83;2.8;1.94;0.01;0;2.68;494.93;1330.18;2.68;0;10096.31;49.99;226.85;226.76;228.87;1;1;2;1;1414.09;1449.3;221;0;2;0;4424.18;2;2110110185;4.98;687.33;3427.91;2.44;2.46;0.01;0.01;0.01;2.45;689.68;1692.91;2.44;0;11211.52;49.99;227.99;228.01;229.27;1;1;2;1;1421.32;1453.05;217;0;2;0;4954.55;2;2110112072;10.25;409.95;4206.09;2.57;2.53;2.58;2.61;0;2.62;407.48;1068.18;2.6;0;12059.15;49.99;227.86;227.68;229.33;1;1;2;1;1417.55;1456.79;247;0;2;0;5199.64;2;2110113704;5.49;682.62;3757.82;2.72;2.74;0;0;0;2.7;689.01;1863.27;2.7;0;12139.29;50;228.02;226.71;229.44;1;1;2;1;1424.6;1456.05;216;0;2;0;5553.55;2;2110116481;5.97;685.42;4105.27;3.27;2.63;0;0.01;0.01;2.86;690.39;1980;2.86;0;12588.57;50;227.15;226.98;229.29;1;1;2;1;1422.06;1453.23;221;0;2;0;6021.27;2;2110116563
10:25;0;173.36;2951.68;14.42;14.89;2.66;3.74;394.49;1479.42;1.36;1.36;0.94;0.01;0;1.27;478.75;608.58;1.27;0;10096.49;49.92;226.08;225.87;228.16;1;1;2;1;1414.17;1449.39;221;0;2;0;2016.33;2;2110110185;2.45;670.94;1654.33;1.18;1.2;0.01;0.01;0.01;1.27;658.48;833.42;1.27;0;11211.73;49.92;227.23;227.17;228.59;1;1;2;1;1421.4;1453.14;217;0;2;0;2420.92;2;2110112072;4.92;405.25;2007.5;1.2;1.2;1.23;1.24;0;1.25;404.35;506.58;1.25;0;12059.36;49.92;227.08;226.78;228.62;1;1;2;1;1417.64;1456.87;247;0;2;0;2428;2;2110113704;2.64;673.5;1787.23;1.29;1.31;0;0;0.01;1.29;671.61;867.23;1.29;0;12139.54;49.92;227.24;225.81;228.73;1;1;2;1;1424.69;1456.14;216;0;2;0;2561.62;2;2110116481;2.72;670.64;1834.92;1.46;1.19;0;0.01;0;1.33;664.31;888;1.33;0;12588.8;49.93;226.47;226.14;228.63;1;1;2;1;1422.14;1453.32;221;0;2;0;2611.75;2;2110116563
10:30;0;318;2951.76;14.54;14.46;3.88;5.86;391.6;2275.83;2.19;2.17;1.51;0.01;0;2.1;485.49;1022.25;2.15;0;10096.77;49.91;226.39;226.16;228.49;1;1;2;1;1414.26;1449.47;221;0;2;0;3166.92;2;2110110185;3.94;661.21;2595.58;1.93;1.94;0.01;0.01;0.01;1.97;663.01;1310.75;1.97;0;11212.08;49.91;227.5;227.41;228.92;1;1;2;1;1421.49;1453.22;217;0;2;0;3813.17;2;2110112072;8.12;401.23;3262.75;2.05;2.03;2.07;2.09;0;1.98;397.88;789.5;2.01;0;12059.71;49.92;227.35;227.03;228.92;1;1;2;1;1417.72;1456.96;247;0;2;0;3895.67;2;2110113704;4.03;668.27;2693.55;2;2.02;0;0;0;1.73;683.86;1193;1.81;0;12139.82;49.91;227.39;225.96;228.92;1;1;2;1;1424.77;1456.21;216;0;2;0;3706.36;2;2110116481;4.07;675.09;2778;2.21;1.79;0;0.01;0;1.86;674.31;1257.33;1.85;0;12589.09;49.91;226.51;226.21;228.73;1;1;2;1;1422.22;1453.4;221;0;2;0;3818.58;2;2110116563
